frame;n_blobs;blob_id;blob_classification;blob_classification_color;blob_motion_index;blob_positive_index;blob_contour_std_deviation;blob_centerX;blob_centerY;blob_speedX;blob_speedY;blob_minX;blob_minY;blob_maxX;blob_maxY;blob_area;blob_perimeter;blob_convex_hull_area;blob_convex_hull_perimeter;blob_aspect_ratio;blob_extent_ratio;blob_solidity_ratio;blob_diameter;blob_compactness;blob_major_axis_rotation;blob_minor_axis_rotation;blob_rotation
420;3;2;false object;red;-233;-236;4,665476038590989;34,63384755637223;154,64225175562296;0,06469088222000607;-0,05387693948881633;24;149;48;163;234,0;64,97056245803833;249,0;62,507787346839905;1,7142857142857142;0,6964285714285714;0,9397590361445783;17,26088217525478;18,039205068862646;13,765926361083984;25,725341796875;90,1926498413086
421;3;0;person;blue;31;142;69,00902500968314;242,9176870520089;147,16171591611894;-0,8610954910563748;0,19784896483409398;207;37;284;240;11625,5;503,8650050163269;12255,0;484,76848554611206;0,3793103448275862;0,7437464013818693;0,9486332109343125;121,66366066874133;21,83819562858399;75,63762664794922;210,28627014160156;1,855366826057434
421;3;1;true object;green;-208;104;20,822224222691332;106,90357672331693;177,38505493210803;0,18315514939864386;0,74674715351901;92;168;117;193;339,5;82,52691149711609;383,5;78,37574088573456;1,0;0,5432;0,8852672750977836;20,790979424682902;20,060945865251345;20,52801513671875;65,94844055175781;156,89755249023438
421;3;2;false object;red;-235;-238;5,2974711164685955;34,797262185797216;154,77335827654298;0,16341462942498453;0,13110652092001374;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
422;3;0;person;blue;29;143;69,49536822685486;241,06523460495245;148,23844629896607;-1,8524524470564359;1,0767303828471313;201;37;283;240;11715,5;512,6934319734573;12539,0;492,3058189153671;0,4039408866995074;0,7038027153670552;0,9343249062923679;122,13368858077119;22,43647775926953;75,69148254394531;214,09120178222656;3,1603410243988037
422;3;1;true object;green;-210;105;21,440866068440236;106,92545406839452;177,53175320447411;0,02187734507758421;0,14669827236608057;92;168;117;194;343,0;83,94112503528595;392,0;79,58186995983124;0,9615384615384616;0,5276923076923077;0,875;20,897874625046462;20,542601959736178;21,486173629760742;76,97396850585938;158,06973266601562
422;3;2;false object;red;-237;-240;4,145999688336355;34,89286744719299;154,63912046527872;0,09560526139577519;-0,13423781126425638;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
423;3;0;person;blue;27;144;68,07528645142989;239,81814912528523;147,96943100367218;-1,24708547966722;-0,2690152952938831;199;36;281;240;11716,0;515,279218673706;12636,0;493,8135083913803;0,4019607843137255;0,7003825920612148;0,9271921494143717;122,13629479445153;22,66239955590517;75,24917602539062;218,4764404296875;3,000196933746338
423;3;1;true object;green;-212;106;22,822271371564398;106,78933363003345;177,74007213522108;-0,13612043836106125;0,2083189307469695;92;168;117;194;359,5;83,35533881187439;398,5;79,78036320209503;0,9615384615384616;0,553076923076923;0,9021329987452948;21,394616526881034;19,327155795389075;20,843128204345703;69,47063446044922;158,0250701904297
423;3;2;false object;red;-239;-242;4,227718006248994;34,797262185797216;154,77335827654298;-0,09560526139577519;0,13423781126425638;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
424;3;0;person;blue;25;145;68,72248037484853;239,30442959035105;146,88246647901465;-0,5137195349341823;-1,0869645246575317;198;36;281;240;11500,0;513,7644996643066;12640,0;491,8908829689026;0,4068627450980392;0,6791873375856367;0,9098101265822784;121,00518486599809;22,952518357853506;76,96546173095703;207,4475860595703;3,809080123901367
424;3;1;true object;green;-214;107;22,425295342339098;106,99491100950955;178,23097421637564;0,20557737947609667;0,4909020811545588;92;168;117;195;374,0;85,94112527370453;417,5;82,16587960720062;0,9259259259259259;0,554074074074074;0,895808383233533;21,821814538001895;19,748334260188706;20,77486801147461;73,73221588134766;158,01283264160156
424;3;2;false object;red;-241;-244;3,946165508721374;34,47121532117868;154,70813039667829;-0,32604686461853305;-0,06522787986469325;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
425;3;0;person;blue;23;146;70,37406952309884;238,185826167836;146,34684829235525;-1,1186034225150365;-0,5356181866594056;198;36;281;240;11249,5;513,1787136793137;12487,5;491,6830583810806;0,4068627450980392;0,6643928655799669;0,9008608608608608;119,6800244756752;23,410141977292767;75,70602416992188;201,501708984375;4,000437259674072
425;3;1;true object;green;-216;108;22,409996037917114;107,40840299991936;178,40156626613978;0,4134919904098098;0,17059204976413866;92;168;118;196;372,0;88,76955211162567;430,0;83,73845851421356;0,9285714285714286;0,510989010989011;0,8651162790697674;21,76338922689847;21,182885435748997;20,87429428100586;80,47997283935547;156,68130493164062
425;3;2;false object;red;-243;-246;4,068573372164782;34,797262185797216;154,77335827654298;0,32604686461853305;0,06522787986469325;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
426;3;0;person;blue;24;147;70,99320674356883;236,50232960841024;144,59597135293214;-1,6834965594257767;-1,750876939423108;198;35;279;240;10610,5;511,1787132024765;12010,5;488,2934260368347;0,3951219512195122;0,6389942788316773;0,8834353274218393;116,23127027359051;24,62689570061163;72,33902740478516;204,6634979248047;3,939828634262085
426;3;1;true object;green;-218;109;22,308384618510612;107,3585299266233;178,24821093303584;-0,04987307329605528;-0,15335533310394567;92;168;118;195;367,5;87,35533857345581;421,0;82,51588904857635;0,9629629629629629;0,5235042735042735;0,8729216152019003;21,631355313298616;20,764503883763528;20,084693908691406;70,3738784790039;155,67990112304688
426;3;2;false object;red;-245;-248;4,602498603226648;34,797262185797216;154,77335827654298;0,0;0,0;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
427;3;0;person;blue;22;148;71,90526251108662;236,6871117863149;143,65466452765224;0,18478217790465123;-0,9413068252798951;200;35;276;240;10229,0;508,4507911205292;11571,0;486,4736706018448;0,37073170731707317;0,6565468549422336;0,884020395817129;114,12259768817033;25,273458499471307;69,28941345214844;200,82078552246094;3,2884745597839355
427;3;1;true object;green;-220;110;22,00822472521479;107,20643647209522;177,83933129505485;-0,1520934545280852;-0,4088796379809878;92;168;118;194;356,5;85,35533857345581;408,5;80,56792676448822;1,0;0,5273668639053254;0,8727050183598531;21,305161292468206;20,436280008385058;20,18549346923828;66,12234497070312;156,13006591796875
427;3;2;false object;red;-247;-250;4,294828932047882;34,536179586394795;154,65342086575944;-0,26108259940242107;-0,11993741078353537;24;149;48;163;230,0;64,97056245803833;246,0;62,29046940803528;1,7142857142857142;0,6845238095238095;0,9349593495934959;17,112717355495807;18,352930374408086;14,056805610656738;24,876949310302734;90,96296691894531
428;3;0;person;blue;20;149;72,64790367739405;237,0801737211029;141,74997890510252;0,3930619347880224;-1,9046856225497208;201;34;277;240;9915,5;510,6934313774109;11425,0;487,1001731157303;0,36893203883495146;0,633335462442514;0,8678774617067834;112,3601651201239;26,303038762748653;71,3612289428711;201,54930114746094;1,8252849578857422
428;3;1;true object;green;-222;111;21,86762599521646;107,12934857639972;177,71268900173044;-0,07708789569549879;-0,12664229332440868;92;168;118;194;352,5;85,35533857345581;404,5;80,4138674736023;1,0;0,5214497041420119;0,8714462299134734;21,185300080932176;20,668181058125597;20,226022720336914;64,35846710205078;156,38299560546875
428;3;2;false object;red;-249;-252;4,7626731522912165;34,47121532117868;154,70813039667829;-0,06496426521611198;0,05470953091884212;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
429;3;0;person;blue;21;150;73,12546745693685;240,24916014303065;143,38636030387661;3,168986421927741;1,6363813987740912;212;35;278;240;9707,0;501,1370825767517;10667,0;479,5451239347458;0,32195121951219513;0,7174427198817442;0,9100028124121121;111,17255174162472;25,87188374714516;66,28874969482422;204,03103637695312;177,33851623535156
429;3;1;true object;green;-224;112;20,616878948800213;107,00798628170668;177,54448330009728;-0,12136229469304283;-0,1682057016331555;92;168;118;194;346,0;84,76955211162567;398,0;79,84316718578339;1,0;0,5118343195266272;0,8693467336683417;20,98906578384008;20,768430535276362;20,47129249572754;65,42471313476562;156,776123046875
429;3;2;false object;red;-251;-254;3,420363853289426;34,47121532117868;154,70813039667829;0,0;0,0;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
430;3;0;person;blue;22;151;67,15795184496844;242,8934385998232;141,274746193586;2,644278456792563;-2,111614110290617;213;34;277;240;9161,5;496,89444279670715;10329,5;477,01894319057465;0,3106796116504854;0,6948953276699029;0,8869257950530035;108,00362998108533;26,95018144214922;60,848304748535156;217,31716918945312;176,01113891601562
430;3;1;true object;green;-226;113;20,388292937097233;107,20643647209522;177,82811141342458;0,19845019038854161;0,2836281133272962;92;168;118;194;356,5;85,35533857345581;408,5;80,56792676448822;1,0;0,5273668639053254;0,8727050183598531;21,305161292468206;20,436280008385058;20,04857635498047;64,00325775146484;155,9559326171875
430;3;2;false object;red;-253;-256;4,449402737113751;34,797262185797216;154,77335827654298;0,32604686461853305;0,06522787986469325;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
431;3;0;person;blue;23;152;63,721066238140665;247,81089480471547;138,17343541702684;4,917456204892261;-3,10131077655916;217;35;278;240;8734,0;485,2792184352875;9771,0;464,20239984989166;0,2975609756097561;0,6984406237504998;0,893869614164364;105,45365893944559;26,963123407964673;56,31064987182617;208,36073303222656;175,0194854736328
431;3;1;true object;green;-228;114;21,53928091237547;107,15585603424702;177,72198806257248;-0,05058043784819688;-0,10612335085210134;92;168;118;194;353,5;85,35533857345581;405,0;80,45303964614868;1,0;0,5229289940828402;0,8728395061728395;21,215328870038288;20,609713784976726;20,268627166748047;64,8545913696289;156,452392578125
431;3;2;false object;red;-255;-258;4,240381272165669;34,536179586394795;154,65342086575944;-0,26108259940242107;-0,11993741078353537;24;149;48;163;230,0;64,97056245803833;246,0;62,29046940803528;1,7142857142857142;0,6845238095238095;0,9349593495934959;17,112717355495807;18,352930374408086;14,056805610656738;24,876949310302734;90,96296691894531
432;3;0;person;blue;24;153;62,54773570172123;250,60998447038565;142,56350816603964;2,7990896656701807;4,390072749012802;223;35;285;240;9300,5;492,5512965917587;10173,0;472,1613498926163;0,3024390243902439;0,7317466561762391;0,9142337560208394;108,81987128190045;26,085348075288714;61,03885269165039;206,87533569335938;175,3632354736328
432;3;1;true object;green;-230;115;22,345635282389487;106,8834556660955;178,29509901707542;-0,2724003681515228;0,5731109545029369;91;168;118;195;391,0;88,76955211162567;443,0;83,98214030265808;1,0;0,5363511659807956;0,8826185101580135;22,312253628700276;20,153538061633316;21,27967071533203;70,82978057861328;156,3445587158203
432;3;2;false object;red;-257;-260;4,047598739444853;34,51237518822274;154,58751809131178;-0,02380439817205371;-0,06590277444766457;24;149;48;162;228,0;64,14213538169861;240,5;61,96770000457764;1,8461538461538463;0,7307692307692307;0,9480249480249481;17,03815178355966;18,04479619001821;13,269988059997559;25,814102172851562;91,41748046875
433;3;0;person;blue;25;154;58,16931458630399;252,8876393157251;147,11922883125513;2,277654845339441;4,555720665215489;218;36;295;240;10604,5;503,5218588113785;11625,0;479,37427377700806;0,37745098039215685;0,6751018589253883;0,9122150537634408;116,19840253697137;23,908176934401975;68,88910675048828;210,883056640625;0,5720276236534119
433;3;1;true object;green;-232;116;21,483115850980898;107,20643647209522;177,82811141342458;0,3229808059997197;-0,4669876036508356;92;168;118;194;356,5;85,35533857345581;408,5;80,56792676448822;1,0;0,5273668639053254;0,8727050183598531;21,305161292468206;20,436280008385058;20,04857635498047;64,00325775146484;155,9559326171875
433;3;2;false object;red;-259;-262;4,755581516024676;34,47121532117868;154,70813039667829;-0,041159867044058274;0,12061230536650669;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
434;3;0;person;blue;26;155;51,79155478018309;256,8947646125691;150,59804748067384;4,007125296843981;3,478818649418713;212;38;303;240;11731,5;515,8061299324036;12875,0;485,40457832813263;0,4504950495049505;0,6382058535523882;0,9111844660194175;122,21705985279044;22,678767734376986;78,9985580444336;207,6079559326172;3,3318824768066406
434;3;1;true object;green;-234;117;21,073686594107514;107,02227578357387;177,7036526928926;-0,18416068852134515;-0,12445872053197604;92;168;117;194;348,5;84,52691149711609;397,5;80,16765642166138;0,9615384615384616;0,5361538461538462;0,8767295597484277;21,064756854523722;20,50157465492481;21,038347244262695;74,4311294555664;157,55638122558594
434;3;2;false object;red;-261;-264;3,848689416794538;34,797262185797216;154,77335827654298;0,32604686461853305;0,06522787986469325;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
435;3;0;person;blue;27;156;48,8681853845581;260,78620636392947;153,1335635957865;3,8914417513603894;2,535516115112671;210;39;310;240;12603,0;523,019332408905;13656,0;491,44432044029236;0,4975124378109453;0,6270149253731343;0,9228910369068541;126,67532507279094;21,705087842057978;85,5130386352539;208,66299438476562;4,739030361175537
435;3;1;true object;green;-236;118;19,089104239262095;107,11470708336893;177,65068421602425;0,09243129979505227;-0,05296847686835804;92;168;118;194;351,0;84,76955211162567;402,5;80,00622630119324;1,0;0,5192307692307693;0,8720496894409938;21,14017691983778;20,47258394645476;20,459718704223633;66,80655670166016;156,4051055908203
435;3;2;false object;red;-263;-266;4,341626679278427;34,63384755637223;154,64225175562296;-0,16341462942498453;-0,13110652092001374;24;149;48;163;234,0;64,97056245803833;249,0;62,507787346839905;1,7142857142857142;0,6964285714285714;0,9397590361445783;17,26088217525478;18,039205068862646;13,765926361083984;25,725341796875;90,1926498413086
436;3;0;person;blue;28;157;46,05524446453992;265,13995348743845;156,37685081125863;4,353747123508981;3,2432872154721224;210;40;313;240;12786,5;529,9482649564743;14184,0;495,9994295835495;0,515;0,6207038834951456;0,9014734912577552;127,59419045848506;21,96419376141849;87,81715393066406;215,55043029785156;5,85299825668335
436;3;1;true object;green;-238;119;22,189422905719944;107,02227578357387;177,7036526928926;-0,09243129979505227;0,05296847686835804;92;168;117;194;348,5;84,52691149711609;397,5;80,16765642166138;0,9615384615384616;0,5361538461538462;0,8767295597484277;21,064756854523722;20,50157465492481;21,038347244262695;74,4311294555664;157,55638122558594
436;3;2;false object;red;-265;-268;4,013726448077896;34,49273480224521;154,6635787772535;-0,14111275412702184;0,021327021630526133;24;149;48;163;231,0;64,97056245803833;246,5;62,329641580581665;1,7142857142857142;0,6875;0,9371196754563894;17,14987856615383;18,273480459367356;13,814311027526855;25,40732765197754;90,74129486083984
437;3;0;person;blue;29;158;47,80554253334247;269,93197156689587;158,67479695754642;4,792018079457421;2,297946146287785;215;42;320;240;12801,5;533,4629844427109;14349,0;496,0935083627701;0,5303030303030303;0,6157527657527657;0,8921527632587637;127,66900967708328;22,230422666915906;88,30133056640625;224,38726806640625;7,535226821899414
437;3;1;true object;green;-240;120;20,404209603970692;106,90357672331693;177,38505493210803;-0,11869906025694377;-0,31859776078457;92;168;117;193;339,5;82,52691149711609;383,5;78,37574088573456;1,0;0,5432;0,8852672750977836;20,790979424682902;20,060945865251345;20,52801513671875;65,94844055175781;156,89755249023438
437;3;2;false object;red;-267;-270;4,467701446994546;34,797262185797216;154,77335827654298;0,30452738355200637;0,1097794992894876;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
438;3;0;person;blue;30;159;43,74266596774746;273,9863277472385;158,72986432654093;4,054356180342609;0,055067368994514254;220;43;320;240;12805,0;524,3919160366058;14079,5;493,75919330120087;0,5076142131979695;0,65;0,9094783195425974;127,68646118650857;21,47496146853125;86,45263671875;225,33396911621094;8,039894104003906
438;3;1;true object;green;-242;121;20,540391305569766;106,90357672331693;177,38505493210803;0,0;0,0;92;168;117;193;339,5;82,52691149711609;383,5;78,37574088573456;1,0;0,5432;0,8852672750977836;20,790979424682902;20,060945865251345;20,52801513671875;65,94844055175781;156,89755249023438
438;3;2;false object;red;-269;-272;3,7483310467875444;34,86734678591225;154,7173909786826;0,07008460011503104;-0,05596729786037713;25;149;48;163;222,5;63,55634891986847;237,0;61,16736388206482;1,6428571428571428;0,6909937888198758;0,9388185654008439;16,83139324903241;18,154649384377823;12,897047996520996;27,488082885742188;88,49937438964844
439;3;0;person;blue;31;160;46,1902874137609;279,130882216949;154,0891484212988;5,144554469710499;-4,640715905242132;234;43;320;240;11787,0;505,7644993066788;12952,0;480,9306871891022;0,4365482233502538;0,6957265966237752;0,9100525015441631;122,50581420403427;21,701682256633195;78,84951782226562;211,5359649658203;5,144143104553223
439;3;1;true object;green;-244;122;20,713316007529368;106,65564176274819;176,85852060214523;-0,24793496056874176;-0,5265343299628;92;168;117;192;323,5;80,52691149711609;368,0;76,1975953578949;1,0416666666666667;0,5391666666666667;0,8790760869565217;20,295147023902665;20,04508029448027;20,37941551208496;58,59949493408203;157,19004821777344
439;3;2;false object;red;-271;-274;4,118051153528065;35,00879487975404;154,6945442182904;0,14144809384179524;-0,022846760392212673;25;149;48;163;225,5;63,55634891986847;239,5;61,34550964832306;1,6428571428571428;0,7003105590062112;0,941544885177453;16,94448338952177;17,913124115406056;12,82744026184082;28,009946823120117;88,16265106201172
440;3;0;person;blue;32;161;43,76978204728875;281,24090590953017;152,83084171873102;2,110023692581194;-1,2583067025677792;238;44;320;240;11282,5;491,6639940738678;12251,0;466,56661665439606;0,41836734693877553;0,7019972623195619;0,9209452289609011;119,85543443446556;21,42552475680641;76,09178924560547;194,05018615722656;4,312224388122559
440;3;1;true object;green;-246;123;20,687154645985967;106,5232951935301;177,54238646197237;-0,13234656921808607;0,6838658598271365;92;168;117;192;312,0;79,94112503528595;359,0;75,20773839950562;1,0416666666666667;0,52;0,8690807799442897;19,931149940667517;20,482639333035966;17,464441299438477;30,51300621032715;139,98663330078125
440;3;2;false object;red;-273;-276;4,347977964698024;34,89286744719299;154,63912046527872;-0,11592743256105109;-0,05542375301166658;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
441;3;0;person;blue;30;162;41,83058498359543;282,0936210367276;152,4077157738294;0,8527151271974276;-0,4231259449016136;239;45;320;240;11212,0;487,0782071352005;12013,5;463,98999857902527;0,4153846153846154;0,7098448876226654;0,9332833895201232;119,48038238794955;21,159933987338682;75,02379608154297;193,48995971679688;4,906980514526367
441;3;1;true object;green;-248;124;19,692306588500752;106,72042157391829;176,63830777858902;0,19712638038818397;-0,9040786833833465;92;168;117;191;315,0;79,11269760131836;358,0;75,16418886184692;1,0869565217391304;0,5478260869565217;0,8798882681564246;20,026743534373637;19,869266418278233;19,803998947143555;52,258975982666016;154,9748077392578
441;3;2;false object;red;-275;-278;4,844790068438394;34,8938347403428;154,6875235128587;0,0009672931498059256;0,04840304757996705;25;149;48;162;221,5;62,72792184352875;232,0;60,81800127029419;1,7692307692307692;0,7408026755852842;0,9547413793103449;16,79352729949365;17,76429877565621;12,492789268493652;27,95290184020996;89,06847381591797
442;3;0;person;blue;28;163;40,71680477883025;282,77775293320593;152,1980449045862;0,6841318964783341;-0,20967086924321165;240;45;320;240;10957,0;487,4213536977768;11801,5;461,7250751256943;0,41025641025641024;0,7023717948717949;0,9284412998347668;118,113867482456;21,682903718223347;75,25485229492188;192,6212158203125;5,229945182800293
442;3;1;true object;green;-250;125;20,98032820980909;106,67619018360931;176,93926453872385;-0,04423139030897971;0,30095676013482375;92;168;117;192;325,5;80,52691149711609;369,5;76,37574088573456;1,0416666666666667;0,5425;0,8809201623815968;20,357786515515272;19,92191543860021;20,633811950683594;62,087074279785156;157,40904235839844
442;3;2;false object;red;-277;-280;4,435888217750668;34,89286744719299;154,63912046527872;-0,0009672931498059256;-0,04840304757996705;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
443;3;0;person;blue;26;164;42,071593321377954;283,99069446602664;151,55795270808656;1,2129415328207074;-0,6400921964996371;241;46;320;240;10747,0;483,4213533401489;11564,5;458,0602444410324;0,4072164948453608;0,701226673626517;0,9293095248389468;116,97651639226052;21,745250289868903;76,86544036865234;186,88485717773438;4,6881890296936035
443;3;1;true object;green;-252;126;20,775944965191737;107,30749155242988;178,09446626924168;0,6313013688205729;1,155201730517831;92;168;118;195;364,0;86,76955211162567;416,5;81,96588349342346;0,9629629629629629;0,5185185185185185;0,8739495798319328;21,528102431092233;20,68394278475858;20,18065071105957;68,5374526977539;155,9691619873047
443;3;2;false object;red;-279;-282;5,298935082967319;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
444;3;0;person;blue;24;165;42,42672283257205;285,27809913232704;151,84767137580093;1,2874046663004037;0,28971866771436794;244;46;320;240;10658,0;483,27921879291534;11423,0;458,8263751268387;0,3917525773195876;0,7228703201302225;0,9330298520528758;116,49114587721834;21,913942889575015;74,00418853759766;193,09597778320312;2,217808246612549
444;3;1;true object;green;-254;127;22,25498539653531;106,9634846244455;178,6112294595791;-0,34400692798438115;0,5167631903374286;91;168;118;196;399,0;90,76955211162567;457,0;85,73845851421356;0,9642857142857143;0,5277777777777778;0,8730853391684902;22,539356209735228;20,649402482569243;21,92992401123047;82,06755828857422;156,99375915527344
444;3;2;false object;red;-281;-284;5,14221757695385;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
445;3;0;person;blue;22;166;41,53619864681598;286,1180008372085;151,011753508856;0,8399017048814699;-0,835917866944925;245;46;320;240;10535,0;481,27921855449677;11278,5;456,9376163482666;0,3865979381443299;0,7240549828178694;0,9340781132242763;115,81700481269985;21,98668117820855;73,03274536132812;193,85760498046875;2,9712696075439453
445;3;1;true object;green;-256;128;22,543536664970993;106,96457011566278;178,1681070120014;0,0010854912172817421;-0,44312244757770713;91;168;118;195;383,0;88,7695517539978;440,0;83,9638923406601;1,0;0,5253772290809328;0,8704545454545455;22,082815618339236;20,574499526385626;21,753360748291016;77,13645935058594;155,9300079345703
445;3;2;false object;red;-283;-286;5,034934895901939;34,930094924608916;155,1111332768108;0,037227477415925136;0,47201281153206764;25;150;48;162;200,5;60,72792184352875;211,5;58,98356807231903;1,9166666666666667;0,7264492753623188;0,9479905437352246;15,977625878690493;18,393418909893946;11,270655632019043;28,19625473022461;88,72007751464844
446;3;0;person;blue;20;167;39,98217851420553;287,22412829250305;150,46624539977785;1,1061274552945406;-0,5455081090781562;247;46;320;240;10297,5;481,37972390651703;11084,5;456,58570206165314;0,37628865979381443;0,7271218754413219;0,9289999548919663;114,50407945532045;22,503174419841184;71,18096923828125;196,1868438720703;3,1902122497558594
446;3;1;true object;green;-258;129;23,98284854268678;107,3226106460966;179,25097496737084;0,35804053043382567;1,0828679553694371;91;168;118;199;426,5;96,18376564979553;505,5;90,88005995750427;0,8709677419354839;0,5095579450418161;0,8437190900098912;23,30314712285761;21,69124683370407;25,645845413208008;122,19965362548828;159,48406982421875
446;3;2;false object;red;-285;-288;4,636886690919863;34,89286744719299;154,63912046527872;-0,037227477415925136;-0,47201281153206764;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
447;3;0;person;blue;18;168;39,286419861474116;289,0906537892382;151,1368333883951;1,8665254967351643;0,6705879886172568;250;46;320;240;9958,5;481,23758804798126;10750,0;459,4503244161606;0,36082474226804123;0,733321060382916;0,9263720930232558;112,6035346081335;23,255471823089675;69,54203033447266;199,36965942382812;3,648202896118164
447;3;1;true object;green;-260;130;24,84378877768948;107,37080238721643;179,3563207686278;0,048191741119822495;0,10534580125695925;91;168;118;199;429,5;96,18376564979553;501,5;90,96977114677429;0,8709677419354839;0,513142174432497;0,8564307078763709;23,384960647043055;21,53973637852104;24,260156631469727;109,51677703857422;158,716552734375
447;3;2;false object;red;-287;-290;5,347880667679194;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
448;3;0;person;blue;19;169;39,65081133116933;291,4217086612212;153,22598917018536;2,3310548719829853;2,0891557817902537;253;47;320;240;9504,0;478,50966596603394;10188,5;459,7914239168167;0,3471502590673575;0,7349779599412265;0,9328164106590764;110,00394826170098;24,092119152243832;67,7041244506836;210,40457153320312;2,683356523513794
448;3;1;true object;green;-262;131;23,085710615055284;107,45283959709404;179,49490997522113;0,08203720987761187;0,13858920659333762;91;168;118;199;434,5;96,18376564979553;506,0;91,14791643619537;0,8709677419354839;0,519115890083632;0,8586956521739131;23,520684135191054;21,291868295914355;23,82308006286621;106,06768798828125;158,38189697265625
448;3;2;false object;red;-289;-292;5,205514941739739;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
449;3;0;person;blue;20;170;37,88491480477587;294,083808433673;155,68083297901137;2,6620997724518247;2,4548438088260127;257;47;320;240;8631,5;472,2670257091522;9262,0;456,2762522697449;0,32642487046632124;0,709885681388272;0,9319261498596415;104,8330440766725;25,839789558265544;63,43217468261719;216,45083618164062;4,927027225494385
449;3;1;true object;green;-264;132;24,761486082708718;107,4394490030704;179,8846502556132;-0,013390594023647395;0,3897402803920613;91;168;118;200;437,5;98,18376564979553;515,0;92,64297711849213;0,84375;0,5063657407407407;0,8495145631067961;23,60174359706574;22,034404199254787;26,80539894104004;157,51657104492188;158,7047576904297
449;3;2;false object;red;-291;-294;4,400582343746198;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
